id,name,x,y,player_id,rank,unknown
3986,Matussek1997s+village,434,466,11484867,21,0
3987,Barbarian+village,533,476,0,29,0
3988,keiferons+village,507,451,11484942,21,0
3989,Mix222s+village,541,448,11485107,21,0
3990,Barbarian+village,542,481,0,22,0
3991,mulle1380s+village,547,442,11485945,47,0
3992,lyrstas+village,546,507,11486738,149,0
3993,lordshields+village,475,521,11486762,21,0
3994,Barbarian+village,515,437,0,21,0
3995,Bonus+village,505,432,0,27,8
3996,sotirisjts+village,542,490,11487318,48,0
3997,Doc+Gorios+village,550,501,11488215,21,0
3998,Barbarian+village,566,503,0,21,0
3999,marac2211s+village,446,507,11489248,21,0
4000,Barbarian+village,569,475,0,27,0
4001,Thelllll1046s+village,520,552,11489259,88,0
4002,Atlantis,548,492,11489584,181,0
4003,Barbarian+village,490,573,0,21,0
4004,Smokeys+village,504,445,11489715,21,0
4005,Bonus+village,541,556,0,22,1
4006,pinglornas+village,566,484,11489927,146,0
4007,Barbarian+village,548,520,0,21,0
4008,quavs+village,463,494,11490598,69,0
4009,david+l.h.s+village,534,445,11490685,75,0
4010,BootyBarbarians+village,512,566,11491038,21,0
4011,JanKristians+village,544,492,11491261,21,0
4012,AbnormaLs+village,479,517,11491411,21,0
4013,Barbarian+village,483,521,0,21,0
4014,ebodiess+village,474,539,11492416,21,0
4015,commander+codys+village,505,552,11492559,21,0
4016,Barbarian+village,505,544,0,23,0
4017,%5B001%5D,526,460,11492770,186,0
4018,Lord+Of+Time.s+village,522,511,11492937,92,0
4019,Sajdlers+village,538,472,11492943,21,0
4020,Bonus+village,563,462,0,27,8
4021,hobi123s+village,533,449,11493673,21,0
4022,Beefzs+village,467,449,11493785,101,0
4023,Barbarian+village,467,458,0,22,0
4024,Stelebk2s+village,537,540,11494418,21,0
4025,Barbarian+village,474,527,0,27,0
4026,manuel13s+village,466,432,11494985,21,0
4027,T1NKs+village,525,449,11497601,21,0
4028,AshLFCs+village,542,539,11497738,21,0
4029,Barbarian+village,461,471,0,21,0
4030,Bonus+village,551,515,0,21,3
4031,Kalkyls+village,540,544,11498174,21,0
4032,Barbarian+village,439,491,0,21,0
4033,Doominuss+village,463,569,11498350,207,0
4034,001.+Bulbasaur,525,545,11498768,178,0
4035,qwerfds+village,512,475,11498940,73,0
4036,Barbarian+village,475,501,0,21,0
4037,hejsan97s+village,517,489,11499163,21,0
4038,aszxqw92s+village,529,551,11499401,116,0
4039,Bonus+village,557,543,0,21,7
4040,podass+village,463,467,11499581,21,0
4041,Barbarian+village,485,504,0,21,0
4042,96milans+village,546,552,11499863,21,0
4043,Jugovics+village,472,507,11500791,164,0
4044,Barbarian+village,484,453,0,21,0
4045,Eccas+Dorf+001,529,431,11500997,150,0
4046,Barbarian+village,458,563,0,28,0
4047,nik+ers+village,466,577,11501590,100,0
4048,Barbarian+village,476,524,0,21,0
4049,KungLoffes+village,497,513,11501893,177,0
4050,Barbarian+village,516,425,0,21,0
4051,Miracle...s+village,518,495,11502177,21,0
4052,viduka2222s+village,469,449,11502340,21,0
4053,Barbarian+village,482,539,0,27,0
4054,Lowes+village,521,475,11503966,21,0
4055,Barbarian+village,513,509,0,23,0
4056,Madmike531s+village,533,509,11504509,21,0
4057,frane2910s+village,472,561,11504513,21,0
4058,KittenPuffss+village,552,449,11504696,21,0
4059,r0kes+village,473,515,11504945,46,0
4060,Barbarian+village,460,438,0,22,0
4061,LegendChiqFus+village,507,531,11505132,21,0
4062,VitezRedaZmajas+village,492,543,11505165,81,0
4063,kolukis159s+village,519,411,11505540,159,0
4064,Barbarian+village,494,535,0,21,0
4065,fajardanas+village,489,562,11505709,169,0
4066,Barbarian+village,508,456,0,21,0
4067,Blacks+village,501,497,11505862,21,0
4068,schonds+village,529,540,11506004,21,0
4069,sekofs+village,546,500,11507391,21,0
4070,Bonus+village,505,553,0,21,8
4071,jpdefos+village,549,526,11508163,21,0
4072,Bonus+village,474,501,0,21,1
4073,androids+village,544,477,11508331,21,0
4074,Barbarian+village,518,514,0,21,0
4075,Fiji+Merlins+village,448,554,11508810,21,0
4076,Bonus+village,513,514,0,21,3
4077,alexandria,468,577,11509886,174,0
4078,Bonus+village,548,526,0,21,8
4079,cwj1129s+village,540,553,11509973,166,0
4080,christoffer1917s+village,441,474,11510748,165,0
4081,Barbarian+village,503,509,0,24,0
4082,oregs+village,513,576,11510773,21,0
4083,Dzestiss+village,475,449,11511421,21,0
4084,Lipnica,567,458,11512111,177,0
4085,Barbarian+village,464,567,0,21,0
4086,Raul32009s+village,567,492,11512918,21,0
4087,Tusken+Raiders+village,454,546,11513458,143,0
4088,Bonus+village,469,495,0,21,8
4089,tmcvazs+village,491,489,11513729,21,0
4090,Barbarian+village,499,469,0,21,0
4091,Druxers+village,494,443,11514007,21,0
4092,Barbarian+village,474,438,0,21,0
4093,peteluy1s+village,537,460,11514050,21,0
4094,james001s+village,495,516,11514465,21,0
4095,Barbarian+village,466,488,0,21,0
4097,Barbarian+village,506,545,0,21,0
4098,Ramsele,480,497,11515040,173,0
4099,Flooop6s+village,523,512,11515217,21,0
4100,deutz-fahrs+village,428,500,11515619,164,0
4101,Barbarian+village,495,575,0,28,0
4102,diirrps+village,468,442,11515897,186,0
4103,aktamannens+village,552,539,11516219,57,0
4104,Barbarian+village,469,474,0,27,0
4105,PrinsDaniels+village,546,542,11518494,125,0
4106,Barbarian+village,461,556,0,21,0
4107,Anonymouslys+village,434,527,11518589,21,0
4108,jaehaeryss+village,417,490,11518827,179,0
4109,Barbarian+village,556,471,0,21,0
4110,Ostling+97s+village,531,513,11519077,44,0
4111,akxrahs+village,519,449,11519668,21,0
4112,Kajzers+village,483,550,11520575,21,0
4113,Barbarian+village,498,553,0,21,0
4114,Blackcents+village,459,494,11520833,21,0
4115,Barbarian+village,552,454,0,21,0
4116,Bonus+village,558,471,0,21,5
4117,Afrikanuss+village,516,547,11521014,21,0
4118,Barbarian+village,448,452,0,22,0
4119,raythsters+village,543,471,11521131,195,0
4120,simba+scars+village,456,498,11521478,21,0
4121,HaloStars+village,521,505,11521501,144,0
4122,Barbarian+village,429,519,0,22,0
4123,musik97s+village,457,465,11522108,21,0
4124,ranger951s+village,434,529,11522354,21,0
4125,Barbarian+village,517,533,0,24,0
4126,Claidheamh+an+Aitinn,484,491,11522406,101,0
4127,TWGuy123s+village,526,452,11523207,21,0
4128,Barbarian+village,501,524,0,27,0
4129,hoooooops+village,511,454,11523474,21,0
4130,XX1XXs+village,431,529,11524128,156,0
4131,Barbarian+village,448,525,0,27,0
4132,001,506,424,11524845,184,0
4133,Barbarian+village,545,485,0,21,0
4134,zaffromans+village,467,538,11525269,21,0
4135,Barbarian+village,530,563,0,21,0
4136,yodziizs+village,559,517,11525387,21,0
4137,PrincessofSuns+village,429,468,11525637,21,0
4138,Markicars+village,492,495,11526363,45,0
4139,Sambaahs+village,527,533,11527333,77,0
4140,Barbarian+village,503,473,0,21,0
4141,Bonus+village,535,434,0,22,5
4142,hahajhgs+village,561,474,11528331,21,0
4143,Barbarian+village,555,520,0,22,0
4144,kobe+ss+village,507,541,11528482,21,0
4145,VapeNations+village,434,486,11528607,21,0
4146,Lord+Spikys+village,484,466,11528768,85,0
4147,Barbarian+village,559,485,0,21,0
4148,Templadors+village,545,554,11529594,21,0
4149,Barbarian+village,480,427,0,23,0
4150,hallvdans+village,537,539,11530150,21,0
4151,Orphans+village,428,510,11530161,21,0
4152,Barbarian+village,482,451,0,27,0
4153,Duvels+village,447,494,11530708,21,0
4154,Barbarian+village,518,480,0,23,0
4155,Lilgelle99s+village,454,462,11530722,21,0
4156,Bonus+village,548,516,0,33,4
4157,proskis+village,505,559,11532166,50,0
4158,Barbarian+village,517,456,0,22,0
4159,HarveySs+village,490,512,11533071,21,0
4160,Mijcs+village,550,470,11533730,177,0
4161,Barbarian+village,471,569,0,21,0
4162,killers22s+village,536,445,11534045,52,0
4163,simon16s+village,558,528,11534311,21,0
4164,Barbarian+village,485,449,0,23,0
4165,Killing+Nooobss+village,528,468,11534880,21,0
4166,Barbarian+village,529,515,0,27,0
4167,Bonus+village,539,461,0,23,4
4168,Walloss+village,524,440,11534968,21,0
4169,1357s+village,519,551,11534999,192,0
4170,Barbarian+village,475,560,0,21,0
4171,davens+village,542,502,11536078,21,0
4172,Paysiponoss+village,531,539,11537629,21,0
4173,Culinariss+village,474,470,11537681,21,0
4174,Barbarian+village,489,446,0,21,0
4175,Lemonss+village,554,448,11537769,21,0
4176,Barbarian+village,444,518,0,28,0
4177,Redeyes+village,506,513,11538045,21,0
4178,besheeni+byks+village,496,458,11538931,21,0
4179,Barbarian+village,491,439,0,21,0
4180,Flooder,444,524,11539257,168,0
4181,Barbarian+village,481,508,0,21,0
4182,Bonus+village,457,526,0,28,3
4183,pacangas+village,446,521,11539849,51,0
4184,Barbarian+village,560,527,0,21,0
4185,eimantas111s+village,461,567,11540308,168,0
4186,Barbarian+village,427,505,0,21,0
4187,Darknemesiss+village,543,542,11540451,21,0
4188,Barbarian+village,533,506,0,21,0
4189,Bai+spatars+village,471,560,11541160,49,0
4190,Barbarian+village,484,478,0,21,0
4191,sebbys+village,524,451,11541492,75,0
4192,Deano.s+village,510,428,11541854,21,0
4193,Barbarian+village,554,473,0,21,0
4194,awad3aks+village,531,567,11541999,21,0
4195,Barbarian+village,540,464,0,27,0
4196,Gamerville,562,458,11542222,80,0
4197,Barbarian+village,492,481,0,21,0
4198,Fornost,575,497,11542246,136,0
4199,Barbarian+village,499,527,0,21,0
4200,BETERES,447,545,11542642,112,0
4201,munu95s+village,499,543,11542876,21,0
4202,Boostedcivics+village,536,461,11543165,125,0
4203,Barbarian+village,519,426,0,23,0
4204,nongwas+village,510,579,11543386,159,0
4205,Barbarian+village,495,525,0,23,0
4206,luzer13s+village,533,485,11544563,156,0
4207,Barbarian+village,452,488,0,21,0
4208,Bonus+village,531,487,0,27,4
4209,Mrs.Brats+village,558,500,11544888,21,0
4210,reness+village,469,441,11545104,134,0
4211,riddics+village,458,448,11545580,128,0
4212,Barbarian+village,517,431,0,21,0
4213,000,466,543,11546100,135,0
4214,38AA00s+village,547,531,11546130,21,0
4215,Barbarian+village,527,503,0,21,0
4216,johng43s+village,496,443,11546293,21,0
4217,golls+village,559,465,11546938,155,0
4218,Barbarian+village,554,512,0,21,0
4219,Bonus+village,432,502,0,21,3
4220,berryhunchos+village,528,458,11546976,21,0
4221,kikobgccs+village,514,438,11547203,21,0
4222,Barbarian+village,574,504,0,27,0
4223,medziks+village,472,582,11547740,179,0
4224,Barbarian+village,459,548,0,21,0
4225,Krippa,513,493,11548058,116,0
4226,Dr.doodels+village,493,428,11548532,187,0
4227,Barbarian+village,495,552,0,21,0
4228,oii,529,573,11548725,192,0
4229,wolf+village,554,455,11549725,122,0
4230,slabos+village,435,539,11551252,77,0
4231,Barbarian+village,512,440,0,29,0
4232,Bonus+village,457,468,0,24,3
4233,Syafa+Mocels+village,528,520,11551372,47,0
4234,Barbarian+village,474,557,0,22,0
4235,powerforcer1s+village,560,554,11551625,162,0
4236,Barbarian+village,501,439,0,21,0
4237,KingAlfredtheBiochemists+village,474,521,11552087,90,0
4238,pareshmarwahas+village,444,542,11552507,21,0
4239,pikans+village,430,525,11552777,111,0
4240,Bonus+village,518,490,0,30,3
4241,Ludden357s+village,474,431,11553192,21,0
4242,001.,546,545,11553511,105,0
4243,Lothar+ivs+village,563,514,11553581,21,0
4244,Ymer+001,434,537,11553755,160,0
4245,PlahutaMajsters+village,532,498,11553860,115,0
4246,Barbarian+village,557,454,0,21,0
4247,Bunekos+village,480,439,11556421,21,0
4248,Barbarian+village,499,434,0,22,0
4249,spe215s+village,537,440,11556977,21,0
4250,Assassin1s+village,434,494,11557894,21,0
4251,Inets+village,544,470,11557940,105,0
4252,Myzenkos+village,532,493,11559439,170,0
4253,Barbarian+village,551,470,0,21,0
4254,Bathanos,455,539,11559763,198,0
4255,Barbarian+village,491,501,0,23,0
4256,zuriyazeros+village,433,507,11560305,91,0
4257,Barbarian+village,496,476,0,27,0
4258,TechnoElitas+village,569,528,11560334,21,0
4259,Barbarian+village,493,481,0,27,0
4260,Mateevs+village,479,487,11560873,21,0
4261,Barbarian+village,511,526,0,29,0
4262,Flexander+Re-Litts+village,491,436,11561737,127,0
4263,001+%7C+Army,433,514,11561835,172,0
4264,Barbarian+village,495,514,0,21,0
4265,Bonus+village,510,520,0,21,6
4266,makerovskis+village,530,466,11562127,21,0
4267,Barbarian+village,509,447,0,21,0
4268,Ralexs+village,506,465,11562263,21,0
4269,Barbarian+village,535,489,0,21,0
4270,vuckobihs+village,465,467,11563477,21,0
4271,posidons+village,461,440,11564682,21,0
4272,Arne,449,558,11564951,173,0
4273,Shinari+1,500,453,11566625,149,0
4274,Balu...s+village,524,484,11567178,21,0
4275,schaviss+village,554,531,11567474,21,0
4276,Klarynka,528,487,11567570,164,0
4277,chrislopez19682019s+village,497,426,11567721,136,0
4278,Barbarian+village,506,557,0,21,0
4279,naccos+village,486,543,11568243,103,0
4280,Barbarian+village,448,507,0,27,0
4281,Teemo+on+dutys+village,575,498,11568300,125,0
4282,Bonus+village,470,551,0,21,8
4283,swedes+on+bot,508,445,11568849,79,0
4284,Barbarian+village,544,487,0,21,0
4285,chappys+village+001,506,486,11568899,188,0
4286,teo51s+village,532,472,11570339,73,0
4287,Barbarian+village,544,495,0,27,0
4288,Bonus+village,550,538,0,27,8
4289,Bexys+village,526,499,11571741,21,0
4290,Barbarian+village,488,500,0,21,0
4291,DucmanKhans+village,488,556,11571800,21,0
4292,stasars+village,504,575,11571999,43,0
4293,FeLiX098s+village,537,536,11572031,21,0
4294,k0rv3xs+village,521,517,11572252,21,0
4295,Poachercamels+village,477,525,11573152,21,0
4296,Barbarian+village,491,433,0,22,0
4297,Thelvarrs+village,506,512,11573192,155,0
4298,Barbarian+village,535,490,0,21,0
4299,Bozkurt20s+village,445,551,11573242,21,0
4300,Barbarian+village,567,521,0,27,0
4301,AxeTas+village,508,500,11573588,21,0
4302,jakester2s+village,465,541,11573661,44,0
4303,Barbarian+village,484,493,0,21,0
4304,linuz99as+village,438,498,11573945,21,0
4305,the+shadwos+village,557,489,11574153,21,0
4306,rodrigenas+village,462,551,11574278,21,0
4307,Barbarian+village,568,534,0,27,0
4308,DRAGONS+AND+FIREs+village,454,512,11575946,21,0
4309,Barbarian+village,504,505,0,21,0
4310,Prdnem+ti+v+usta,473,449,11575951,187,0
4311,19996,541,537,11576390,49,0
4312,Barbarian+village,436,498,0,27,0
4313,Butnskalas+village,445,460,11576533,21,0
4314,TNSBKKs+village,531,435,11576929,21,0
4315,Barbarian+village,528,434,0,27,0
4316,itsdaginges+village,517,554,11577192,21,0
4317,Barbarian+village,434,487,0,21,0
4318,bluedots+village,434,532,11578349,179,0
4319,Pivotminis+village,502,424,11578585,21,0
4320,Hanouchis+village,520,432,11579006,178,0
4321,Barbarian+village,510,549,0,21,0
4322,BenjoBas+village,557,483,11579292,64,0
4323,Tapeguys+village,457,522,11580664,21,0
4325,iceblu2555s+village,472,497,11581049,54,0
4326,Barbarian+village,471,550,0,21,0
4327,Galaxis+village,460,519,11581623,21,0
4328,SloveniaMarks+village,533,546,11581747,21,0
4329,Barbarian+village,494,540,0,27,0
4330,Zanims+village,540,497,11581755,113,0
4331,Sir+Klass+village,448,464,11582660,21,0
4332,Barbarian+village,452,450,0,27,0
4333,001,428,482,11582793,81,0
4334,tirkes+village,543,511,11583105,21,0
4335,Ic+anadolu+bolgesi,571,481,11583789,182,0
4336,Barbarian+village,515,479,0,21,0
4337,dominkos+village,524,499,11584005,21,0
4338,Barbarian+village,477,541,0,21,0
4339,Bonus+village,543,515,0,28,5
4340,Evenywgs+village,467,546,11584687,168,0
4341,Barbarian+village,493,529,0,22,0
4342,Bonus+village,535,557,0,21,7
4343,lorenzzo25s+village,523,556,11584738,21,0
4344,Byzas+village,560,520,11584777,185,0
4345,Barbarian+village,551,445,0,27,0
4346,alexisdeads+village,453,532,11585513,88,0
4347,Barbarian+village,486,568,0,21,0
4348,KLASSIKs,473,472,11586107,176,0
4349,Barbarian+village,499,477,0,21,0
4350,coliber77s+village,547,440,11586400,21,0
4351,the+real+schnuggs+village,542,483,11586723,21,0
4352,Barbarian+village,562,483,0,24,0
4353,Cherules+village,501,505,11587789,21,0
4354,wewe20s+village,498,495,11588134,21,0
4355,Barbarian+village,518,556,0,21,0
4356,Lord+Ramunass+village,496,566,11589129,115,0
4357,jaydog22s+village,569,506,11590767,21,0
4358,MMM08s+village,509,457,11591266,21,0
4359,indigoMazes+village,511,555,11591398,21,0
4360,StayHome1s+village,563,518,11591640,21,0
4361,Barbarian+village,460,549,0,21,0
4362,Bonus+village,425,505,0,21,2
4363,kristigs+village,547,484,11592155,21,0
4364,Barbarian+village,501,456,0,21,0
4365,LadyCampbells+village,543,487,11592675,21,0
4366,Barbarian+village,455,515,0,27,0
4367,brainasiums+village,435,474,11592876,119,0
4368,p369s+village,541,462,11593635,21,0
4369,Barbarian+village,473,443,0,21,0
4370,Lipy11s+village,457,545,11593700,88,0
4371,Contact,467,490,11594169,186,0
4372,Barbarian+village,478,553,0,33,0
4373,Bojacks+village,474,533,11595320,202,0
4374,Barbarian+village,504,548,0,21,0
4375,Lilleauren12gs+village,506,562,11595949,21,0
4376,Russtys+village,526,554,11596046,21,0
4377,EARTHBOUNDs+village,507,537,11598333,155,0
4378,InfiniteEdens+village,482,426,11598973,21,0
4379,Barbarian+village,520,427,0,27,0
4380,Magma92s+village,478,573,11599397,65,0
4381,Barbarian+village,505,501,0,27,0
4382,osama.ouns+village,564,491,11599491,21,0
4383,dr.eggs+village,521,559,11600231,21,0
4384,Barbarian+village,442,518,0,21,0
4385,Djaksuns+village,512,432,11600652,21,0
4386,alexxx0321s+village,454,500,11601287,21,0
4387,Kjelds+village,431,534,11601501,143,0
4388,Barbarian+village,493,575,0,23,0
4389,Midnight+Awaken,489,511,11601574,205,0
4390,Barbarian+village,446,447,0,27,0
4391,Boris+Brejchas+village,431,524,11602008,21,0
4392,TheKjellbergs+village,520,458,11602066,21,0
4393,Barbarian+village,509,510,0,27,0
4394,Easyczs+village,463,480,11603257,21,0
4395,desibhalles+village,470,529,848884004,64,0
4396,%2AMithrandir%2As+village,573,482,848884893,70,0
4397,Barbarian+village,538,517,0,23,0
4398,trickymick3794s+village.,560,510,848885005,155,0
4399,Barbarian+village,514,564,0,21,0
4400,Bonus+village,455,506,0,21,8
4401,initgood2wins+village,540,527,848885059,152,0
4402,Lump.D.O.Os+village,487,464,848886504,21,0
4403,Barbarian+village,477,543,0,22,0
4404,MIKEVIDA3s+village,441,439,848886700,155,0
4405,Barbarian+village,451,555,0,21,0
4406,B4H4DURs+village,465,522,848886969,130,0
4407,Bonus+village,552,453,0,22,4
4408,robertalniteis+village,438,543,848887122,21,0
4409,Barbarian+village,526,427,0,21,0
4410,alaskakis+village,501,563,848888470,21,0
4411,Hotshot235s+village,550,551,848888851,46,0
4412,Barbarian+village,492,520,0,22,0
4413,entryreds+village,548,497,848889224,21,0
4414,Barbarian+village,489,479,0,27,0
4415,9lynx5s+village,538,543,848889415,21,0
4416,Rhoddersss+village,548,535,848889869,21,0
4417,Hyakuya+Yuichiros+village,506,527,848889907,21,0
4418,Barbarian+village,541,511,0,27,0
4419,Mariestad,563,530,848890524,185,0
4420,Barbarian+village,458,508,0,21,0
4421,ModestMouses+village,489,533,848891230,21,0
4422,Barbarian+village,557,530,0,21,0
4423,KrillesKaviars+village,520,469,848891611,21,0
4424,Barbarian+village,543,490,0,21,0
4425,Clippers+village,500,480,848891939,21,0
4426,K3N0B1s+village,440,452,848892749,21,0
4427,Barbarian+village,474,495,0,21,0
4428,RoshWolfs+village,426,485,848893702,21,0
4429,KabaddiUkzs+village,573,521,848895735,21,0
4430,G0DTUN001xs+village,453,452,848896089,21,0
4431,Barbarian+village,488,444,0,27,0
4432,bubica+1,440,496,848899260,170,0
4433,Barbarian+village,486,528,0,21,0
4434,LUZIFER666s+village,522,464,848899261,141,0
4435,Barbarian+village,476,544,0,21,0
4436,Gregorjans+village,469,507,848900971,142,0
4437,Barbarian+village,561,524,0,21,0
4438,Spark+villains+village,520,573,848900977,21,0
4439,%3D%2A%2ATokyo+%2A+2020%2A%2A%3Ds+village,563,494,848902512,21,0
4440,Barbarian+village,519,559,0,21,0
4441,deleteds+village,448,524,848902898,21,0
4442,Barbarian+village,535,550,0,21,0
